bout_id,event_id,bout_order,bout_datetime_utc,fighter_id,opponent_id,corner,weight_class,fighter_age_years,height_diff_cm,reach_diff_cm,stance_matchup,days_since_last_fight,prior_fight_count,recent_form_win_rate_l3,recent_form_win_rate_l5,opponent_strength_avg_l3,opponent_strength_avg_l5,finish_rate_all,decision_rate_all,sig_strikes_landed_per_min_all,sig_striking_accuracy_all,sig_striking_defense_all,takedown_attempts_per_15m_all,takedown_accuracy_all,takedown_defense_all,submission_attempts_per_15m_all,avg_fight_duration_seconds_all,rematch_flag,weight_class_experience
a8bc6e005077bb0b,8f6a18831a120817,1,2022-08-06T00:00:00Z,dea070ed4a2a8281,5444c5a201d3ee5a,blue,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
a6b328733d610e2b,8f6a18831a120817,2,2022-08-06T00:00:00Z,b997be68943010fc,6d4b63c767106d3a,red,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
a6b328733d610e2b,8f6a18831a120817,2,2022-08-06T00:00:00Z,6d4b63c767106d3a,b997be68943010fc,blue,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
36f38c2534ef646b,8f6a18831a120817,3,2022-08-06T00:00:00Z,da7f113b5ea39c43,56f7d7ee06be4aab,red,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
36f38c2534ef646b,8f6a18831a120817,3,2022-08-06T00:00:00Z,56f7d7ee06be4aab,da7f113b5ea39c43,blue,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
2b11aa4b90b1dd41,8f6a18831a120817,4,2022-08-06T00:00:00Z,aa0c573da7119292,4333a8e70a672eb7,red,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
2b11aa4b90b1dd41,8f6a18831a120817,4,2022-08-06T00:00:00Z,4333a8e70a672eb7,aa0c573da7119292,blue,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
044d210d7b1eb519,8f6a18831a120817,5,2022-08-06T00:00:00Z,e2f6b2769aaedd6c,441eacbe20e0e80b,red,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
044d210d7b1eb519,8f6a18831a120817,5,2022-08-06T00:00:00Z,441eacbe20e0e80b,e2f6b2769aaedd6c,blue,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
b530bb13aac1e48b,8f6a18831a120817,6,2022-08-06T00:00:00Z,809bd1a871491508,a2ccf35a88346a91,red,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
b530bb13aac1e48b,8f6a18831a120817,6,2022-08-06T00:00:00Z,a2ccf35a88346a91,809bd1a871491508,blue,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
eda397c27787afa4,8f6a18831a120817,7,2022-08-06T00:00:00Z,0d65c432720accb9,d156513a19acf856,red,,30.0,0.0,0.0,Unknown_vs_Unknown,,0,,,,,,,,,,,,,,,0,0
